FR-CRC	DE-CRC	CN-CRC	US-CRC	AT-CRC	all
Bacteroides salyersiae [ref_mOTU_v2_0458]	0.549993365423596	0.390413390154039	0.91081640634722	1	0.0699928180418314	0.377748807658391
Blautia wexlerae [ref_mOTU_v2_0466]	0.0851679235971967	0.916506832470835	0.981473289260882	0.492154920062265	0.031144799092698	0.043671337834362
Clostridium saccharogumia [ref_mOTU_v2_0473]	0.998465455898259	0.164488028339234	0.37469062781377	0.921649839958451	0.444939901519366	0.222689067902632
Megamonas funiformis/rupellensis [ref_mOTU_v2_0502]	0.208221664805502	0.257281924330051	0.953957002972914	0.82071186727914	0.994485244997965	0.183578202137672
Prevotella intermedia [ref_mOTU_v2_0515]	0.0851679235971967	0.151379843682538	0.0217327098298485	0.492154920062265	0.00659647129937443	5.40432582019079e-09
Prevotella oris [ref_mOTU_v2_0520]	0.369205596434018	0.562789549214351	0.641179733498336	0.434635599286277	0.463087697764899	0.0143053080369125
Solobacterium moorei [ref_mOTU_v2_0531]	0.274632394049902	3.84377405373168e-05	0.000546674815025043	0.546057309454857	0.184026927064712	1.34115575787876e-11
Veillonella atypica [ref_mOTU_v2_0561]	0.9554270656299	0.529114943555358	0.833472198031261	0.741084995839495	0.429000205167987	0.632372603763885
Lactobacillus mucosae [ref_mOTU_v2_0568]	0.436815393524109	0.562789549214351	0.544393077689139	0.668189060551085	0.994485244997965	0.635398321915736
Enterococcus durans [ref_mOTU_v2_0598]	0.717294055484206	0.749249437594488	0.641179733498336	0.492154920062265	0.982010729669031	0.31122960312162
Bifidobacterium dentium [ref_mOTU_v2_0631]	0.851995285185917	0.543680212723092	0.357113393194447	0.857533049371367	0.408881861137941	0.573677578565912
Bifidobacterium pseudocatenulatum [ref_mOTU_v2_0632]	0.208221664805502	0.820425871664028	0.926605336946958	0.904223218313572	0.941618837589951	0.748015118641615
Bifidobacterium catenulatum/kashiwanohense [ref_mOTU_v2_0633]	0.342829905020836	0.913811633027169	0.641179733498336	0.974231956650896	0.305161404738195	0.189533189109849
Eggerthella lenta [ref_mOTU_v2_0642]	0.975061886831614	1	0.313778490615823	0.769471059853001	0.502693327420863	0.825170749420184
Clostridium innocuum [ref_mOTU_v2_0643]	0.693446750140243	0.0394528533833183	0.477754268199564	0.892784736536926	0.994485244997965	0.147477248237608
Enterococcus faecium/hirae [ref_mOTU_v2_0654]	0.975061886831614	1	0.512106102188929	0.668189060551085	0.884704666987043	0.708109218323021
Streptococcus salivarius [ref_mOTU_v2_0656]	0.952790858196456	0.596082171474661	0.663167996913837	0.555718574750815	0.971527730970482	0.635398321915736
Streptococcus anginosus [ref_mOTU_v2_0687]	0.844522344506705	0.0281799294277122	0.16312612207616	1	0.362944099795231	0.29429228284528
Bacteroides cellulosilyticus/timonensis [ref_mOTU_v2_0692]	0.815643285613898	0.807404787304288	0.557663884415067	1	0.343416579847455	0.483835494811649
Lactobacillus gasseri [ref_mOTU_v2_0725]	0.83093539573366	0.428051280633713	0.499236352308489	0.654885651355932	0.858030487666432	0.380455114283204
Atopobium parvulum [ref_mOTU_v2_0741]	0.975061886831614	0.652548772305973	0.320763689194978	0.896609882210514	0.918528546593321	0.282472824347736
Fusobacterium nucleatum s. vincentii [ref_mOTU_v2_0754]	0.0851679235971967	0.0117101118980411	0.181601076675549	0.332159864943257	0.300837892557624	1.00082802860039e-07
Sutterella wadsworthensis [ref_mOTU_v2_0767]	0.618356497956616	0.110435078048485	0.587707188608069	0.605183015656691	0.0174250179081279	0.976228982649291
Alistipes onderdonkii [ref_mOTU_v2_0775]	0.488665014527009	0.441023454166122	0.512106102188929	1	0.00659647129937443	0.0110216795150905
Fusobacterium nucleatum s. animalis [ref_mOTU_v2_0776]	0.0307261716537854	0.00122041753247326	0.00812405942798763	0.162897009898606	0.000156362571275703	0
Fusobacterium nucleatum s. nucleatum [ref_mOTU_v2_0777]	0.0851679235971967	0.0753125017288182	0.0971394253715666	0.299224649379644	0.100509918824149	2.30502269066718e-08
Bifidobacterium bifidum [ref_mOTU_v2_0786]	0.923262267287796	0.719161411981912	0.58980859567009	0.896609882210514	0.759373926922429	0.338554269305597
Streptococcus equinus [ref_mOTU_v2_0793]	0.54876271518546	0.425308055082239	0.884314632239934	0.492154920062265	0.400654137190681	0.786863595733856
Oscillibacter sp. KLE 1728 [ref_mOTU_v2_0858]	0.620982266456629	0.844118898919643	0.317692381336041	0.548636398812127	0.0107982889079003	0.00260314758131007
Blautia sp. KLE 1732 [ref_mOTU_v2_0859]	0.114274901144914	0.704874875367055	0.641179733498336	1	0.139697792419519	0.00493085287387449
Clostridium sp. KLE 1755 [ref_mOTU_v2_0860]	0.887616358386446	0.425631523333054	0.0676918694499189	0.755803755886452	0.317643649386768	0.023720489606189
Hungatella hathewayi [ref_mOTU_v2_0882]	0.0283307240788458	0.021373921061002	0.0261537855035203	0.407331110004899	0.0840084251928137	1.7488617221062e-10
Clostridium scindens [ref_mOTU_v2_0883]	0.991181887792035	0.0859884218842108	0.0380899495038614	0.573012611261559	0.959934588628591	0.0104313138128727
Anaerotruncus colihominis [ref_mOTU_v2_0884]	0.353178717674998	0.615987753443553	0.096335391290473	0.285303965899652	0.467594982621639	0.000181468647052322
Erysipelotrichaceae sp. [ref_mOTU_v2_0885]	0.542491143623569	0.0133349498907559	0.0356791378145316	0.466961418341971	0.971527730970482	0.000256871172513409
Clostridium boltae/clostridioforme [ref_mOTU_v2_0886]	0.328205302649327	0.0281799294277122	0.037947861181184	0.413306013890565	0.21465273232082	3.41861636593313e-07
Lachnospiraceae bacterium 3_1_57FAA_CT1 [ref_mOTU_v2_0887]	0.505355733580313	0.0339503880185291	0.253970261127155	0.404825555927407	0.06197540802892	5.29004897256898e-05
Bacteroides thetaiotaomicron [ref_mOTU_v2_0897]	0.423440709046388	0.317088320467048	0.841118816523502	0.936370641037802	0.507107384694961	0.0231274130867265
Bacteroides dorei/vulgatus [ref_mOTU_v2_0898]	0.910340306478169	0.376982528135931	0.91081640634722	0.845078576389011	0.00526712621582915	0.0153793177020865
Bacteroides rodentium/uniformis [ref_mOTU_v2_0899]	0.887416988859871	0.594822384205753	0.989497238776242	0.845078576389011	0.153428784425885	0.312118204893536
Parabacteroides goldsteinii [ref_mOTU_v2_0901]	0.447264623603654	0.340079900681311	0.928358435357337	0.904496931828211	0.81452200819769	0.72744619819958
Phascolarctobacterium succinatutens [ref_mOTU_v2_0947]	0.827042363883593	0.688700295199061	0.957256893556018	0.460657066990051	0.918528546593321	0.878771466862732
Megasphaera sp. [ref_mOTU_v2_0965]	0.851995285185917	1	0.741798664542855	1	0.284766527652666	0.551397075735044
Dorea formicigenerans [ref_mOTU_v2_0973]	0.353178717674998	0.561534706233213	0.127758941169655	1	0.926895669170616	0.766443844478217
Clostridium butyricum [ref_mOTU_v2_0978]	0.625745634528143	0.562789549214351	0.641179733498336	1	0.284766527652666	0.229812814515581
Clostridium clostridioforme [ref_mOTU_v2_0979]	0.991181887792035	0.00282173926609454	0.0418986212448181	0.378541641727131	0.878798340971535	0.00026644294727463
Clostridium clostridioforme [ref_mOTU_v2_0980]	0.677327068378733	0.0507564060054598	0.16312612207616	0.921649839958451	0.215767746045084	0.0092380199660657
Veillonella parvula [ref_mOTU_v2_1042]	0.730819842142609	0.594510409432331	0.661939267850566	1	0.295231836429295	0.088840324188535
Lactobacillus fermentum [ref_mOTU_v2_1050]	0.573724615236416	0.425308055082239	0.910290692981893	0.845078576389011	0.451527456629963	0.878771466862732
Bacteroides xylanisolvens [ref_mOTU_v2_1072]	0.255445202869775	0.351341807181542	0.641179733498336	0.887999359013379	0.215767746045084	0.869035922419488
Bacteroides fragilis/ovatus [ref_mOTU_v2_1073]	0.859500846014941	0.425308055082239	0.698743821759023	0.470073908288296	0.0840084251928137	0.780128442103799
Bacteroidales sp. [ref_mOTU_v2_1074]	0.578637701341901	0.379448267294761	0.512106102188929	0.63081304422273	0.0203813024596821	0.0015751878038785
Lactobacillus reuteri [ref_mOTU_v2_1076]	0.505355733580313	0.441023454166122	0.37469062781377	0.792678320802519	0.847581919682185	0.135311539905924
Porphyromonadaceae sp. [ref_mOTU_v2_1091]	0.999598737242947	0.461010605841613	0.313778490615823	0.838528847954373	0.100509918824149	0.646012571033904
Clostridium perfringens [ref_mOTU_v2_1117]	0.655311793268696	0.242855168163476	0.634888455679371	1	0.884212231875483	0.19759134009042
Mogibacterium timidum [ref_mOTU_v2_1136]	0.994413940913562	0.18046206843321	0.17288089177316	0.307493031145457	0.721303136932962	0.0656279446043828
Parvimonas micra [ref_mOTU_v2_1145]	0.0876868264431498	7.45037313390771e-07	2.39784025109562e-06	0.349041029373924	0.000156362571275703	0
Bilophila wadsworthia [ref_mOTU_v2_1149]	0.208221664805502	0.734396543327336	0.410831202273795	0.61208490531385	0.041089618246214	0.000538268525468011
Bifidobacterium adolescentis [ref_mOTU_v2_1156]	0.625745634528143	0.332345932619827	0.50847896277023	0.845078576389011	0.846742278051872	0.0314109268505994
Bifidobacterium ruminantium [ref_mOTU_v2_1159]	0.380452272096124	0.680601496685639	0.832982634871553	0.915418643690012	0.965349423173793	0.560956797644178
Bifidobacterium sp. [ref_mOTU_v2_1180]	0.975061886831614	0.313197745878605	NA	0.668189060551085	0.0528439607225202	0.136745379051692
Hafnia alvei [ref_mOTU_v2_1202]	0.953775113422351	0.856045440350727	0.512106102188929	0.668189060551085	0.884704666987043	0.553990035413085
Bifidobacterium angulatum [ref_mOTU_v2_1285]	0.239121246262227	0.562789549214351	NA	1	0.0587149866041733	0.644193192721122
Akkermansia muciniphila [ref_mOTU_v2_1301]	0.784169575012436	0.425910609454518	0.365046354117868	0.910857934650881	0.426422767641766	0.132414213366976
Anaerostipes hadrus [ref_mOTU_v2_1309]	0.0851679235971967	0.224660444735579	0.59148962901104	0.71159294067529	0.0203813024596821	0.000102519778937612
Ruminococcus torques [ref_mOTU_v2_1376]	0.499226751784202	0.0396164944137357	0.0473775222773405	0.422572147976125	0.00426909005431361	1.18514212198381e-07
Flavonifractor plautii [ref_mOTU_v2_1377]	0.136891432768621	0.313291108231639	0.50847896277023	0.378541641727131	0.0587149866041733	9.95405020399326e-06
Parabacteroides merdae [ref_mOTU_v2_1378]	0.297406651200522	0.734565543381845	0.605020258003226	0.996119157375357	0.00731734258613409	0.34510548109279
Faecalibacterium prausnitzii [ref_mOTU_v2_1379]	0.952790858196456	0.131423070292238	0.251705950855082	0.555718574750815	0.778785726266839	0.0645211256892217
Clostridium saccharolyticum [ref_mOTU_v2_1380]	0.955677269937921	0.94191138280131	0.701402815989757	0.864793304110135	0.0386784404886132	0.545477068893101
Anaerostipes caccae [ref_mOTU_v2_1381]	0.916419569975113	0.489654331453246	0.747781426884934	0.904223218313572	0.605120901350899	0.632372603763885
Bacteroides caccae [ref_mOTU_v2_1382]	0.887416988859871	0.604855546542754	0.174949229678055	0.427182244509755	0.041089618246214	0.00251788273178616
Collinsella aerofaciens [ref_mOTU_v2_1383]	0.897796969282401	0.688387525605053	0.260309890691445	0.809334062826686	0.912502578562219	0.991467495693878
Methanobrevibacter smithii [ref_mOTU_v2_1384]	0.542491143623569	0.615987753443553	0.398945492531279	1	0.0699925972829618	0.102271541195969
Methanobrevibacter smithii [ref_mOTU_v2_1385]	0.983708302986732	1	NA	0.466961418341971	0.0397146729147858	0.336308709619062
Eubacterium siraeum [ref_mOTU_v2_1387]	0.652404841855563	1	0.932011603078308	0.866168810866742	0.15216125183068	0.809484440513644
Desulfovibrio sp. [ref_mOTU_v2_1394]	0.441292666728889	0.428051280633713	0.262330367366806	1	0.918528546593321	0.132414213366976
Eubacterium sp. [ref_mOTU_v2_1395]	0.293159685793542	0.841280105890004	0.320763689194978	0.695494617640612	0.767427168538039	0.855451067641448
Fusobacterium ulcerans [ref_mOTU_v2_1396]	0.827042363883593	0.562789549214351	0.641179733498336	0.845078576389011	0.407243191181708	0.10129404093725
Streptococcus sp. 2_1_36FAA [ref_mOTU_v2_1399]	1	0.106506998292011	0.747160415689318	1	0.848273905657724	0.508583958514176
Coprobacillus sp. [ref_mOTU_v2_1401]	0.887616358386446	0.554815120386468	0.672083426952081	0.921649839958451	0.897605559731199	0.53499349583935
Fusobacterium sp. oral taxon 370 [ref_mOTU_v2_1403]	0.0851679235971967	0.151379843682538	0.0361752220000985	0.434635599286277	0.174170415951225	9.24633967822869e-08
Fusobacterium gonidiaformans [ref_mOTU_v2_1404]	0.369205596434018	0.24964217011738	0.430224272483337	0.668189060551085	0.174170415951225	0.0023820318575556
Parasutterella excrementihominis [ref_mOTU_v2_1405]	0.983708302986732	0.0726304360269103	0.512106102188929	1	0.212945440676848	0.439435815674739
Bacteroides finegoldii [ref_mOTU_v2_1409]	0.652404841855563	1	0.512106102188929	1	0.609874499243617	0.9539324175556
Bacteroides eggerthii [ref_mOTU_v2_1410]	0.945883998656632	0.997470475505416	0.806318849969847	0.427182244509755	0.00701489631517128	0.154507229091148
Eubacterium rectale [ref_mOTU_v2_1416]	0.114274901144914	0.183013498241247	0.16312612207616	0.853558566769249	0.659333511255108	0.000877365206258816
Roseburia intestinalis [ref_mOTU_v2_1427]	0.0851679235971967	0.0132821688500661	0.109972116573508	0.741084995839495	0.602799387500847	8.46276744096745e-05
Blautia hansenii [ref_mOTU_v2_1428]	0.978554940784705	0.756777563021323	0.755089467101575	0.866168810866742	0.263996083163876	0.998261725136261
Faecalitalea cylindroides [ref_mOTU_v2_1470]	0.978554940784705	0.912066098347244	0.512106102188929	0.69267652677162	0.808958560604238	0.656579771273419
Clostridium symbiosum [ref_mOTU_v2_1475]	0.126257370153814	0.00774406051795153	0.00361850555436972	0.259971728953371	0.0728309042488495	4.32879565526179e-11
Alistipes finegoldii [ref_mOTU_v2_1481]	0.956119594606111	0.570751976664452	0.884314632239934	0.482233596348898	0.0129257041223248	0.263614141277322
Turicibacter sanguinis [ref_mOTU_v2_1493]	0.677331453091321	0.145944778871867	0.910290692981893	0.809334062826686	0.525264959860036	0.229195339108366
Porphyromonas asaccharolytica [ref_mOTU_v2_1517]	0.114274901144914	0.00207262057343461	0.320763689194978	0.413306013890565	0.0310291054181758	7.17479735207194e-08
Streptococcus australis [ref_mOTU_v2_1524]	0.342829905020836	0.562789549214351	0.500843957798836	0.631229395739786	0.695251336405108	0.154507229091148
Prevotella stercorea [ref_mOTU_v2_1551]	0.896929258904067	0.856045440350727	0.29294831451235	1	0.821479613861602	0.349693991622601
Alistipes timonensis [ref_mOTU_v2_1593]	0.538413994462504	0.425308055082239	0.512106102188929	0.407331110004899	0.62034718006042	0.400522702351017
Alistipes senegalensis [ref_mOTU_v2_1594]	0.862001336521318	0.329011708241003	0.854340074936982	0.377711086344806	0.408881861137941	0.319790042880886
Senegalimassilia anaerobia [ref_mOTU_v2_1606]	0.964924802186449	0.648364490455796	0.442588669220159	1	0.941618837589951	0.31565773890841
Bacteroides faecis [ref_mOTU_v2_1706]	0.975061886831614	0.986888705848256	0.430224272483337	0.994125515426267	0.124028439468899	0.518080284237528
Enorma massiliensis [ref_mOTU_v2_1824]	0.936532552910151	0.491587062769891	0.997194409665695	0.769471059853001	0.250047627224917	0.469999712835881
Alistipes obesi [ref_mOTU_v2_1825]	0.985924256813351	0.183013498241247	0.989497238776242	0.386723086311044	0.0787203761827275	0.456810373933003
Blautia producta [ref_mOTU_v2_1889]	0.999598737242947	1	0.371535089923637	0.326574606883294	0.412136079549757	0.381672036201167
Parabacteroides gordonii [ref_mOTU_v2_2090]	0.578637701341901	0.611530383036901	0.60507180111495	0.349041029373924	NA	0.139803078341516
Porphyromonas somerae [ref_mOTU_v2_2101]	0.0851679235971967	0.0588598061794716	0.313778490615823	0.732765329549075	0.000137405631521588	4.99068115722423e-08
Porphyromonas uenonis [ref_mOTU_v2_2102]	0.378195577221771	0.0569797499552136	0.37469062781377	0.326574606883294	0.00985910238920553	3.31026546509675e-06
Faecalicoccus pleomorphus [ref_mOTU_v2_2178]	0.832233681166401	0.234377678030477	0.512106102188929	0.765269351971397	8.58704279815091e-05	0.00251788273178616
Ruminococcus bicirculans [ref_mOTU_v2_2358]	0.0851679235971967	0.809768220205226	0.105584378368521	0.427182244509755	0.707833465444447	0.125148297704028
Butyricicoccus pullicaecorum [ref_mOTU_v2_2510]	0.975061886831614	NA	0.659600756426447	0.566487816633875	0.00580729428494089	0.0948258105860444
cand. Alistipes marseilloanorexicus [ref_mOTU_v2_2553]	0.369205596434018	0.763788151138446	0.512106102188929	1	0.0573455623854853	0.131914871364051
Holdemania massiliensis [ref_mOTU_v2_2557]	0.64281267491331	0.997470475505416	0.719718404311447	0.840549081111092	0.77670392209232	0.291529347787505
Megasphaera massiliensis [ref_mOTU_v2_2684]	0.978554940784705	0.562789549214351	0.641179733498336	0.979675811502998	0.455242167356914	0.931827278008391
Clostridiales bacterium VE202-09 [ref_mOTU_v2_2688]	0.649083699741301	0.753580688986787	0.650703226240096	0.904223218313572	0.64118959130385	0.985125234217577
Clostridiales bacterium VE202-14 [ref_mOTU_v2_2689]	0.991181887792035	0.126044166198589	0.418217480985902	0.792678320802519	0.783795114259641	0.3074156339603
Bacteroides stercorirosoris [ref_mOTU_v2_2726]	0.843026833580307	1	0.820566091306651	1	0.62034718006042	0.748631144228682
Eubacterium ramulus [ref_mOTU_v2_2795]	0.558128816451192	0.958987833882605	0.37469062781377	1	0.852335134744669	0.154507229091148
Phascolarctobacterium sp. [ref_mOTU_v2_2805]	0.299555473958237	0.804089023415716	0.37469062781377	0.377325251535709	0.210064087860103	0.0144537769038705
Phascolarctobacterium sp. [ref_mOTU_v2_2806]	0.620982266456629	0.232557417512509	0.444611261006189	1	0.785714526529004	0.544376048929528
Clostridium paraputrificum [ref_mOTU_v2_2890]	0.618356497956616	0.77204858662394	0.59148962901104	0.964993198992001	0.639654107480321	0.425148133142369
Dorea longicatena [ref_mOTU_v2_2893]	0.673429917707575	1	0.806318849969847	0.845078576389011	0.729235166333101	0.468000031259255
Intestinimonas butyriciproducens [ref_mOTU_v2_2968]	0.208221664805502	0.529114943555358	0.492693199541901	0.89162723592457	0.0083318137131492	0.000531462362217966
Adlercreutzia equolifaciens [ref_mOTU_v2_3198]	0.9554270656299	0.529114943555358	0.884314632239934	0.422572147976125	0.579168529847529	0.0436239425087393
Mitsuokella jalaludinii [ref_mOTU_v2_3339]	0.897796969282401	0.877325529498709	0.398945492531279	0.668189060551085	0.884704666987043	0.686326602527185
Clostridium sp. JCC [ref_mOTU_v2_3353]	0.625745634528143	0.994736431395935	0.723936366712452	0.763663823980215	0.341318850678678	0.540009903892267
Alistipes inops [ref_mOTU_v2_3597]	0.349797409013473	0.821384880970823	0.918964934918999	0.892784736536926	0.407804126526939	0.748015118641615
bacterium OL-1 [ref_mOTU_v2_3607]	0.865759549305285	0.615931680862597	0.911350599939528	0.326574606883294	0.537510689862564	0.917826316021563
bacterium LF-3 [ref_mOTU_v2_3608]	0.281593070726312	0.329459720832199	0.00812405942798763	0.507560537803571	0.529300502398417	0.000208405475083283
Oscillibacter sp. ER4 [ref_mOTU_v2_3624]	0.983708302986732	0.592051178581819	0.884314632239934	0.79929256885353	0.341318850678678	0.911261025936921
Ruminococcus champanellensis [ref_mOTU_v2_3773]	0.578637701341901	0.24964217011738	0.641179733498336	0.507560537803571	0.68522163409808	0.0424732130837989
butyrate-producing bacterium SS3/4 [ref_mOTU_v2_3825]	0.505355733580313	0.412873098266298	0.398945492531279	0.792678320802519	0.0642288939207477	0.493360390258035
Blautia producta [ref_mOTU_v2_4020]	0.441292666728889	0.562789549214351	0.865216098222678	0.725169106651217	0.87908093617108	0.494017768681871
Pyramidobacter piscolens [ref_mOTU_v2_4064]	0.998360131980088	0.151379843682538	0.928358435357337	0.668189060551085	0.463087697764899	0.177022408856639
Blautia obeum [ref_mOTU_v2_4202]	0.620982266456629	0.562789549214351	1	1	0.62034718006042	0.520288234745967
Dorea longicatena [ref_mOTU_v2_4203]	0.879760892752149	0.529114943555358	0.910290692981893	0.729421027166013	0.823030449640034	0.551397075735044
Eubacterium ventriosum [ref_mOTU_v2_4204]	0.208221664805502	0.329671673889861	0.0321673962368701	0.930663561131355	0.884212231875483	0.00295100456200331
Desulfovibrio piger [ref_mOTU_v2_4205]	0.208221664805502	0.441023454166122	0.50847896277023	0.458701725702168	0.860897086780051	0.553205130773748
Eubacterium hallii [ref_mOTU_v2_4207]	0.0851679235971967	0.438008863679315	0.320763689194978	1	0.399960675347026	0.000538268525468011
Ruminococcus callidus [ref_mOTU_v2_4209]	0.952790858196456	0.313197745878605	0.37469062781377	0.845078576389011	0.174170415951225	0.039173660126092
Coprococcus eutactus [ref_mOTU_v2_4210]	0.998360131980088	0.0186854007200781	0.641179733498336	0.737006069060858	0.362944099795231	0.412467203662948
Faecalibacterium prausnitzii [ref_mOTU_v2_4211]	0.929219370599392	0.0281799294277122	0.477754268199564	0.921649839958451	0.264110593935893	0.380272692654294
Clostridium sp. L2-50 [ref_mOTU_v2_4212]	0.677331453091321	0.290172229540434	0.500843957798836	0.307493031145457	0.95051741822507	0.0144537769038705
Clostridium leptum [ref_mOTU_v2_4234]	0.541231044337322	0.529114943555358	0.532256873089282	0.299224649379644	0.588772815316429	0.533784666758156
Clostridium spiroforme [ref_mOTU_v2_4235]	0.625745634528143	0.641211740631691	0.931739621253192	1	0.884704666987043	0.9539324175556
